Age,Gender,Income Level,Location,Purchase Frequency,Avg Spend (INR),Product Category,Quantity Purchased,Previous Channel,Loyalty Membership,Payment Method,Discounts Used,Time of Purchase,Seasonality,Proximity to Store (km),Delivery Time (days),Device Ownership,Internet Access,Tech Savviness,Trust Level,Current Promotions,Channel Preference
23,Female,High,Rural,7,564,Groceries,6,Online,TRUE,UPI,FALSE,Evening,Summer Sale,6,3,TRUE,TRUE,High,Low,Online Only,Online
18,Male,High,Suburban,18,652,Fashion,9,Offline,FALSE,Credit Card,TRUE,Evening,Summer Sale,7,8,TRUE,FALSE,High,Medium,Offline Only,Online
20,Male,Low,Rural,13,777,Fashion,4,Online,FALSE,Debit Card,TRUE,Afternoon,Cyber Monday,6,6,TRUE,TRUE,High,Low,Offline Only,Online
50,Female,Low,Urban,13,400,Home Appliances,8,Offline,FALSE,UPI,FALSE,Evening,Cyber Monday,6,7,FALSE,TRUE,Medium,High,Online Only,Online
26,Female,Medium,Urban,20,460,Fashion,7,Offline,TRUE,Digital Wallet,TRUE,Evening,New Year Sale,9,5,TRUE,FALSE,High,Low,Online Only,Online
20,Female,High,Urban,15,832,Furniture,8,Online,FALSE,Cash,TRUE,Morning,Holiday Weekend,2,1,FALSE,FALSE,Medium,Low,Online Only,Offline
30,Male,Medium,Urban,17,967,Electronics,9,Offline,FALSE,Debit Card,TRUE,Afternoon,Black Friday,10,8,FALSE,FALSE,Low,High,Offline Only,Offline
52,Male,High,Rural,15,170,Fashion,3,Online,TRUE,Debit Card,TRUE,Evening,Cyber Monday,2,3,TRUE,FALSE,Medium,Low,Offline Only,Offline
26,Female,High,Suburban,4,275,Electronics,1,Online,TRUE,UPI,FALSE,Evening,Regular,5,8,TRUE,FALSE,High,Low,Online Only,Offline
25,Male,Low,Urban,7,118,Groceries,4,Offline,TRUE,Credit Card,FALSE,Evening,Black Friday,2,4,FALSE,TRUE,Low,High,Online Only,Online
28,Female,Medium,Suburban,16,717,Electronics,2,Offline,FALSE,UPI,TRUE,Morning,Cyber Monday,4,1,FALSE,TRUE,Low,Medium,Online Only,Online
25,Male,Medium,Rural,6,218,Beauty Products,5,Online,FALSE,UPI,FALSE,Evening,Regular,13,4,TRUE,FALSE,High,High,Offline Only,Offline
46,Male,Medium,Rural,11,286,Groceries,9,Online,TRUE,UPI,FALSE,Afternoon,Black Friday,10,5,TRUE,FALSE,Low,High,Offline Only,Online
30,Female,Medium,Suburban,10,108,Fashion,8,Offline,TRUE,UPI,FALSE,Evening,New Year Sale,5,8,FALSE,FALSE,High,High,Online Only,Offline
23,Male,Low,Urban,3,500,Groceries,8,Offline,TRUE,Cash,TRUE,Morning,New Year Sale,8,5,FALSE,TRUE,High,Low,Offline Only,Offline
43,Female,High,Suburban,13,531,Home Appliances,4,Offline,FALSE,Digital Wallet,TRUE,Afternoon,Black Friday,2,3,FALSE,TRUE,High,Medium,Online Only,Offline
46,Female,High,Urban,16,624,Furniture,7,Offline,TRUE,Credit Card,TRUE,Morning,Black Friday,9,4,TRUE,TRUE,Low,Medium,Online Only,Online
43,Male,High,Suburban,8,587,Home Appliances,7,Online,FALSE,Digital Wallet,FALSE,Evening,Holiday Weekend,4,2,FALSE,TRUE,Medium,Low,Online Only,Offline
40,Female,Medium,Suburban,12,753,Electronics,2,Offline,TRUE,Digital Wallet,TRUE,Evening,Summer Sale,12,2,TRUE,TRUE,Medium,High,Online Only,Online
36,Male,High,Suburban,10,173,Beauty Products,10,Offline,FALSE,Debit Card,FALSE,Morning,Black Friday,15,2,FALSE,TRUE,Low,Medium,Offline Only,Online
29,Female,Low,Suburban,20,668,Fashion,7,Offline,FALSE,Credit Card,TRUE,Evening,Regular,5,1,TRUE,TRUE,High,Medium,Offline Only,Offline
26,Male,Low,Urban,19,178,Furniture,5,Online,TRUE,Digital Wallet,TRUE,Evening,Summer Sale,3,4,FALSE,TRUE,Medium,Low,Offline Only,Offline
21,Male,Low,Urban,11,278,Groceries,5,Online,TRUE,Credit Card,TRUE,Evening,Cyber Monday,3,7,TRUE,FALSE,High,Medium,Offline Only,Offline
41,Female,Medium,Rural,4,443,Groceries,8,Offline,TRUE,Debit Card,FALSE,Evening,Holiday Weekend,5,6,FALSE,TRUE,High,Low,Offline Only,Offline
46,Female,Low,Rural,18,875,Fashion,5,Offline,FALSE,Credit Card,TRUE,Morning,Cyber Monday,5,8,FALSE,FALSE,Low,High,Offline Only,Online
47,Female,High,Rural,5,611,Fashion,7,Online,FALSE,Debit Card,FALSE,Morning,Cyber Monday,3,8,TRUE,TRUE,High,Low,Offline Only,Online
47,Female,High,Urban,17,154,Fashion,7,Offline,TRUE,UPI,TRUE,Afternoon,Holiday Weekend,10,8,TRUE,FALSE,Low,Low,Online Only,Online
37,Female,Low,Suburban,13,160,Beauty Products,9,Offline,FALSE,Cash,FALSE,Evening,New Year Sale,1,3,FALSE,FALSE,High,Medium,Offline Only,Offline
33,Male,High,Urban,5,269,Furniture,4,Online,TRUE,UPI,FALSE,Evening,Cyber Monday,7,6,FALSE,FALSE,Low,Medium,Online Only,Online
47,Female,High,Suburban,14,159,Beauty Products,8,Offline,FALSE,UPI,FALSE,Evening,Cyber Monday,2,2,FALSE,FALSE,Medium,Medium,Online Only,Offline
40,Male,High,Rural,12,665,Electronics,5,Offline,TRUE,UPI,TRUE,Afternoon,Cyber Monday,9,5,TRUE,FALSE,Medium,High,Offline Only,Online
36,Male,High,Suburban,20,144,Fashion,9,Online,TRUE,UPI,FALSE,Morning,Cyber Monday,14,6,TRUE,FALSE,Low,High,Offline Only,Offline
45,Male,Medium,Suburban,14,309,Fashion,7,Offline,TRUE,Digital Wallet,FALSE,Morning,Summer Sale,4,1,TRUE,TRUE,Medium,High,Offline Only,Offline
42,Male,High,Urban,3,421,Home Appliances,7,Offline,FALSE,Credit Card,FALSE,Evening,Cyber Monday,5,5,TRUE,TRUE,Low,Low,Online Only,Offline
18,Female,Medium,Rural,16,741,Home Appliances,2,Online,TRUE,Digital Wallet,TRUE,Afternoon,Black Friday,8,7,TRUE,FALSE,Medium,Medium,Online Only,Offline
21,Male,Low,Suburban,13,665,Beauty Products,10,Offline,FALSE,Digital Wallet,FALSE,Morning,Cyber Monday,8,8,FALSE,FALSE,Medium,Medium,Offline Only,Offline
38,Male,High,Suburban,7,275,Groceries,5,Offline,FALSE,UPI,TRUE,Morning,Holiday Weekend,5,2,FALSE,FALSE,Medium,Medium,Online Only,Offline
20,Female,Low,Suburban,4,154,Home Appliances,5,Offline,FALSE,Debit Card,TRUE,Morning,Holiday Weekend,12,5,TRUE,TRUE,Medium,High,Online Only,Online
24,Male,Low,Rural,15,854,Furniture,2,Online,TRUE,UPI,TRUE,Afternoon,Summer Sale,5,2,TRUE,FALSE,Medium,High,Online Only,Online
44,Female,High,Rural,17,714,Fashion,5,Offline,FALSE,Credit Card,FALSE,Afternoon,New Year Sale,8,7,FALSE,FALSE,High,Low,Online Only,Online
52,Male,Medium,Urban,19,823,Home Appliances,8,Offline,TRUE,Digital Wallet,FALSE,Evening,Regular,14,2,FALSE,TRUE,Low,High,Online Only,Online
33,Female,High,Suburban,8,676,Home Appliances,4,Offline,FALSE,Debit Card,FALSE,Evening,Black Friday,14,2,TRUE,FALSE,Low,High,Offline Only,Online
44,Female,Medium,Rural,20,886,Beauty Products,4,Online,TRUE,Debit Card,FALSE,Morning,Black Friday,13,4,FALSE,FALSE,Low,Medium,Offline Only,Offline
22,Male,High,Urban,10,253,Beauty Products,9,Online,TRUE,Debit Card,FALSE,Evening,Holiday Weekend,3,1,FALSE,FALSE,Low,Low,Offline Only,Online
50,Male,Medium,Rural,16,260,Electronics,9,Offline,TRUE,Debit Card,TRUE,Afternoon,Summer Sale,11,1,FALSE,TRUE,High,Low,Online Only,Offline
28,Male,Low,Suburban,9,347,Home Appliances,1,Online,FALSE,Credit Card,FALSE,Evening,Cyber Monday,8,8,FALSE,TRUE,Low,Low,Offline Only,Offline
19,Female,High,Suburban,17,827,Electronics,3,Online,FALSE,UPI,TRUE,Afternoon,New Year Sale,3,1,FALSE,TRUE,High,Low,Online Only,Offline
44,Male,High,Urban,3,564,Fashion,8,Online,FALSE,Digital Wallet,TRUE,Evening,Holiday Weekend,5,2,FALSE,FALSE,Medium,Low,Offline Only,Offline
46,Female,High,Suburban,15,237,Fashion,1,Online,FALSE,Digital Wallet,FALSE,Morning,Holiday Weekend,2,2,TRUE,TRUE,Low,Medium,Offline Only,Offline
40,Female,High,Urban,13,828,Electronics,4,Offline,TRUE,UPI,TRUE,Evening,New Year Sale,5,6,FALSE,FALSE,Medium,Medium,Offline Only,Online
21,Male,High,Rural,18,615,Home Appliances,7,Online,TRUE,Credit Card,TRUE,Evening,New Year Sale,1,7,FALSE,FALSE,Medium,Low,Online Only,Online
19,Male,Low,Urban,15,785,Fashion,3,Online,FALSE,UPI,TRUE,Afternoon,Cyber Monday,13,7,TRUE,FALSE,Medium,High,Offline Only,Online
51,Female,Medium,Suburban,8,395,Electronics,2,Offline,FALSE,Digital Wallet,TRUE,Morning,Black Friday,5,5,FALSE,TRUE,High,Low,Online Only,Online
37,Female,High,Urban,5,713,Furniture,2,Online,FALSE,Cash,TRUE,Afternoon,Holiday Weekend,12,5,TRUE,FALSE,Low,High,Offline Only,Offline
40,Male,Medium,Suburban,8,272,Furniture,9,Offline,FALSE,Debit Card,FALSE,Afternoon,New Year Sale,10,4,FALSE,FALSE,Medium,High,Online Only,Offline
33,Female,Low,Urban,15,551,Furniture,7,Offline,FALSE,Cash,TRUE,Morning,New Year Sale,2,4,FALSE,TRUE,Low,High,Online Only,Offline
31,Female,Medium,Rural,9,231,Furniture,2,Online,FALSE,Debit Card,FALSE,Morning,New Year Sale,9,6,FALSE,FALSE,Medium,High,Offline Only,Online
52,Female,Medium,Rural,8,755,Electronics,6,Offline,TRUE,Cash,TRUE,Morning,Cyber Monday,12,5,FALSE,TRUE,Medium,High,Offline Only,Online
25,Male,High,Rural,6,192,Electronics,4,Offline,FALSE,Credit Card,TRUE,Afternoon,Black Friday,1,2,FALSE,TRUE,Low,Low,Offline Only,Offline
25,Female,Medium,Urban,16,808,Groceries,5,Offline,FALSE,Cash,FALSE,Afternoon,Regular,15,5,TRUE,FALSE,Low,Medium,Offline Only,Online
26,Female,Medium,Rural,8,463,Furniture,8,Online,TRUE,Debit Card,TRUE,Morning,New Year Sale,6,4,FALSE,FALSE,Medium,Medium,Online Only,Online
37,Female,Medium,Rural,7,595,Fashion,9,Online,FALSE,Cash,TRUE,Evening,Regular,3,2,TRUE,TRUE,High,Low,Online Only,Offline
40,Female,High,Rural,18,613,Groceries,8,Online,TRUE,Cash,TRUE,Evening,Summer Sale,3,8,TRUE,TRUE,High,Medium,Online Only,Online
41,Male,Medium,Urban,11,450,Fashion,10,Offline,TRUE,UPI,TRUE,Afternoon,Summer Sale,2,3,FALSE,TRUE,Medium,Low,Online Only,Offline
37,Male,Low,Urban,20,279,Furniture,8,Online,TRUE,Debit Card,FALSE,Morning,Cyber Monday,11,2,FALSE,TRUE,Low,Low,Online Only,Offline
27,Male,Medium,Suburban,13,257,Home Appliances,3,Online,TRUE,Credit Card,TRUE,Morning,Black Friday,6,2,TRUE,FALSE,Low,High,Online Only,Online
25,Female,High,Suburban,17,867,Electronics,8,Offline,FALSE,UPI,FALSE,Afternoon,Summer Sale,11,2,TRUE,FALSE,High,High,Online Only,Online
36,Female,High,Rural,9,498,Electronics,6,Offline,FALSE,Credit Card,TRUE,Afternoon,Holiday Weekend,4,4,FALSE,FALSE,High,High,Offline Only,Online
18,Male,Medium,Urban,5,412,Furniture,2,Online,FALSE,Debit Card,FALSE,Evening,Regular,14,3,FALSE,TRUE,Medium,Medium,Online Only,Offline
18,Male,High,Rural,20,652,Groceries,4,Online,FALSE,Digital Wallet,FALSE,Morning,Black Friday,13,5,TRUE,FALSE,High,High,Offline Only,Offline
25,Male,High,Urban,7,570,Home Appliances,7,Offline,FALSE,Debit Card,TRUE,Morning,Holiday Weekend,14,3,TRUE,TRUE,Medium,Low,Offline Only,Online
47,Female,High,Urban,16,534,Electronics,8,Online,FALSE,Debit Card,TRUE,Evening,Cyber Monday,1,3,FALSE,TRUE,Medium,High,Offline Only,Offline
22,Male,Low,Urban,16,984,Groceries,3,Offline,TRUE,Cash,TRUE,Afternoon,Regular,3,7,FALSE,TRUE,High,Low,Offline Only,Online
38,Female,Low,Urban,6,920,Home Appliances,5,Offline,TRUE,Cash,FALSE,Afternoon,Black Friday,15,7,FALSE,FALSE,High,High,Online Only,Online
46,Male,Medium,Suburban,14,551,Home Appliances,5,Offline,FALSE,Credit Card,FALSE,Evening,Cyber Monday,7,5,TRUE,FALSE,Medium,High,Online Only,Offline
26,Male,High,Rural,20,463,Home Appliances,4,Offline,TRUE,Credit Card,FALSE,Afternoon,New Year Sale,10,4,FALSE,FALSE,Low,Low,Online Only,Offline
23,Male,Medium,Urban,11,298,Beauty Products,7,Online,FALSE,Digital Wallet,FALSE,Morning,Cyber Monday,14,4,FALSE,FALSE,Medium,High,Online Only,Online
21,Female,High,Rural,20,130,Home Appliances,6,Online,FALSE,Credit Card,TRUE,Evening,New Year Sale,12,8,FALSE,FALSE,High,High,Online Only,Online
24,Female,Low,Suburban,13,319,Furniture,9,Offline,FALSE,UPI,FALSE,Morning,Cyber Monday,11,7,TRUE,FALSE,Low,High,Online Only,Offline
22,Male,Low,Urban,9,459,Home Appliances,7,Online,FALSE,UPI,TRUE,Evening,Cyber Monday,8,1,FALSE,TRUE,High,Medium,Online Only,Offline
47,Female,Low,Rural,4,980,Beauty Products,9,Offline,TRUE,Digital Wallet,FALSE,Evening,Black Friday,14,8,TRUE,TRUE,Low,High,Online Only,Offline
36,Female,Low,Rural,9,153,Home Appliances,4,Offline,FALSE,UPI,TRUE,Afternoon,New Year Sale,5,1,TRUE,FALSE,Medium,High,Offline Only,Online
45,Female,Medium,Rural,5,797,Furniture,9,Online,FALSE,UPI,FALSE,Evening,Holiday Weekend,1,5,FALSE,TRUE,Low,High,Online Only,Offline
22,Female,Medium,Suburban,20,382,Beauty Products,3,Online,TRUE,Debit Card,FALSE,Afternoon,New Year Sale,3,8,TRUE,TRUE,Low,High,Online Only,Offline
20,Female,Low,Suburban,18,533,Home Appliances,9,Online,TRUE,Credit Card,FALSE,Morning,Summer Sale,13,1,FALSE,TRUE,Medium,Low,Offline Only,Offline
50,Male,Low,Suburban,11,937,Beauty Products,6,Offline,TRUE,Digital Wallet,FALSE,Evening,Black Friday,1,6,TRUE,FALSE,Low,High,Offline Only,Online
21,Male,Low,Suburban,4,817,Home Appliances,8,Online,FALSE,UPI,FALSE,Evening,Holiday Weekend,12,6,FALSE,TRUE,Medium,Medium,Offline Only,Online
30,Female,Low,Suburban,6,106,Electronics,4,Online,TRUE,UPI,FALSE,Evening,Regular,12,4,FALSE,FALSE,Low,High,Offline Only,Online
23,Male,Low,Urban,12,738,Furniture,6,Online,TRUE,Credit Card,FALSE,Afternoon,Summer Sale,8,8,TRUE,TRUE,High,Medium,Offline Only,Offline
44,Male,High,Suburban,12,106,Furniture,2,Offline,FALSE,Debit Card,FALSE,Evening,Summer Sale,10,2,TRUE,TRUE,High,Medium,Offline Only,Offline
44,Male,Medium,Suburban,19,845,Fashion,2,Online,FALSE,Debit Card,TRUE,Morning,Black Friday,8,3,FALSE,TRUE,Medium,Medium,Offline Only,Online
24,Female,Low,Suburban,7,786,Beauty Products,3,Offline,FALSE,Digital Wallet,FALSE,Evening,Cyber Monday,15,7,FALSE,FALSE,Low,Low,Online Only,Online
36,Female,Low,Urban,12,400,Groceries,8,Online,TRUE,UPI,TRUE,Evening,Cyber Monday,8,5,TRUE,TRUE,High,Medium,Offline Only,Online
38,Female,High,Rural,8,907,Electronics,9,Offline,FALSE,Cash,TRUE,Morning,Regular,15,8,FALSE,TRUE,Medium,Medium,Offline Only,Online
24,Female,High,Suburban,8,549,Groceries,10,Offline,FALSE,Debit Card,FALSE,Evening,Holiday Weekend,11,5,TRUE,FALSE,Medium,Low,Offline Only,Offline
30,Female,High,Rural,14,939,Beauty Products,9,Online,FALSE,Cash,FALSE,Morning,Cyber Monday,11,7,FALSE,TRUE,High,Low,Offline Only,Offline
20,Male,Low,Rural,13,304,Home Appliances,1,Offline,FALSE,Digital Wallet,FALSE,Morning,Black Friday,2,3,TRUE,FALSE,Low,Low,Online Only,Offline
39,Male,Medium,Rural,3,703,Electronics,3,Offline,FALSE,Debit Card,TRUE,Afternoon,Holiday Weekend,15,6,TRUE,TRUE,Medium,High,Offline Only,Online
50,Male,Medium,Urban,11,486,Groceries,2,Online,TRUE,Debit Card,FALSE,Afternoon,Cyber Monday,9,7,TRUE,FALSE,High,Low,Offline Only,Online
21,Female,High,Rural,14,327,Beauty Products,4,Online,FALSE,Credit Card,FALSE,Morning,Regular,2,7,FALSE,FALSE,High,High,Online Only,Offline
18,Male,High,Urban,17,370,Beauty Products,9,Offline,TRUE,Digital Wallet,TRUE,Morning,Holiday Weekend,12,6,FALSE,TRUE,High,Low,Online Only,Online
35,Female,High,Urban,19,679,Fashion,4,Online,FALSE,Debit Card,FALSE,Afternoon,New Year Sale,2,3,TRUE,TRUE,Low,Low,Offline Only,Online
37,Female,High,Rural,18,438,Home Appliances,3,Online,TRUE,UPI,TRUE,Evening,Black Friday,3,3,TRUE,FALSE,Low,Low,Online Only,Offline
40,Male,Medium,Suburban,7,643,Fashion,5,Offline,TRUE,Debit Card,FALSE,Afternoon,Summer Sale,14,2,FALSE,FALSE,Low,High,Offline Only,Online
50,Female,Low,Suburban,9,134,Groceries,9,Offline,FALSE,Digital Wallet,FALSE,Evening,Cyber Monday,4,2,FALSE,TRUE,High,Medium,Offline Only,Offline
48,Female,High,Rural,13,805,Beauty Products,3,Online,FALSE,UPI,TRUE,Morning,New Year Sale,7,7,FALSE,TRUE,Low,Medium,Online Only,Online
30,Female,Low,Suburban,3,459,Beauty Products,7,Online,TRUE,Cash,TRUE,Morning,New Year Sale,1,1,FALSE,FALSE,Medium,Medium,Offline Only,Offline
40,Male,High,Rural,20,938,Furniture,8,Online,FALSE,Debit Card,TRUE,Afternoon,Regular,2,5,TRUE,TRUE,Low,Low,Offline Only,Offline
19,Female,High,Urban,13,501,Fashion,4,Offline,FALSE,UPI,TRUE,Evening,Summer Sale,5,5,FALSE,TRUE,Low,High,Offline Only,Online
27,Male,Low,Suburban,10,232,Fashion,9,Online,TRUE,Cash,TRUE,Evening,Black Friday,12,4,FALSE,FALSE,High,High,Online Only,Offline
27,Female,Low,Rural,20,362,Groceries,7,Offline,FALSE,UPI,FALSE,Afternoon,New Year Sale,1,1,FALSE,TRUE,Medium,High,Offline Only,Online
26,Female,Low,Rural,11,503,Electronics,6,Offline,TRUE,Credit Card,TRUE,Afternoon,Holiday Weekend,13,3,TRUE,TRUE,Low,Medium,Offline Only,Offline
27,Female,Medium,Suburban,13,845,Beauty Products,5,Offline,TRUE,Digital Wallet,FALSE,Afternoon,Summer Sale,13,1,TRUE,FALSE,Medium,Low,Online Only,Online
48,Female,Low,Suburban,20,477,Furniture,7,Online,TRUE,Cash,FALSE,Afternoon,Black Friday,9,1,FALSE,TRUE,Medium,Medium,Offline Only,Online
31,Male,Medium,Rural,14,993,Fashion,5,Online,FALSE,UPI,FALSE,Morning,Black Friday,2,4,TRUE,TRUE,Medium,Medium,Offline Only,Offline
19,Male,Medium,Suburban,8,824,Electronics,7,Online,TRUE,Digital Wallet,FALSE,Morning,Holiday Weekend,12,7,TRUE,TRUE,Medium,Low,Offline Only,Online
32,Female,High,Suburban,14,551,Groceries,4,Online,TRUE,Credit Card,TRUE,Morning,New Year Sale,8,6,FALSE,TRUE,Low,Medium,Online Only,Online
29,Female,Medium,Suburban,5,678,Groceries,5,Online,FALSE,Digital Wallet,FALSE,Afternoon,Summer Sale,14,5,TRUE,TRUE,Low,High,Online Only,Offline
20,Female,Low,Urban,15,930,Groceries,5,Offline,FALSE,Cash,FALSE,Evening,Summer Sale,12,6,TRUE,TRUE,Medium,Medium,Online Only,Online
44,Male,Low,Urban,16,494,Fashion,2,Online,FALSE,UPI,FALSE,Morning,Regular,5,4,TRUE,TRUE,Medium,High,Online Only,Online
52,Male,High,Urban,16,284,Furniture,10,Offline,FALSE,Credit Card,TRUE,Evening,Holiday Weekend,13,2,TRUE,TRUE,Medium,Low,Online Only,Online
19,Male,Medium,Suburban,12,217,Home Appliances,4,Offline,FALSE,Debit Card,FALSE,Evening,Regular,14,6,FALSE,TRUE,Low,Low,Offline Only,Online
52,Male,Medium,Suburban,20,907,Home Appliances,4,Offline,TRUE,Debit Card,TRUE,Evening,New Year Sale,6,1,FALSE,FALSE,Low,Low,Offline Only,Offline
43,Female,High,Urban,6,167,Furniture,10,Online,FALSE,Debit Card,TRUE,Evening,Regular,5,7,TRUE,FALSE,Medium,High,Offline Only,Offline
21,Female,Medium,Suburban,17,942,Home Appliances,9,Offline,TRUE,Credit Card,FALSE,Afternoon,Regular,7,5,TRUE,FALSE,Medium,Low,Online Only,Online
48,Male,High,Rural,4,273,Beauty Products,10,Offline,TRUE,UPI,FALSE,Morning,Regular,10,2,FALSE,TRUE,Low,Medium,Online Only,Online
19,Male,Low,Rural,12,987,Electronics,5,Online,FALSE,UPI,FALSE,Evening,Regular,11,4,FALSE,FALSE,Low,Low,Offline Only,Offline
45,Female,Medium,Suburban,12,313,Beauty Products,2,Offline,TRUE,Debit Card,FALSE,Evening,Holiday Weekend,1,6,TRUE,FALSE,Low,High,Offline Only,Online
52,Female,Medium,Urban,8,375,Groceries,2,Online,TRUE,Credit Card,FALSE,Evening,Black Friday,12,4,TRUE,TRUE,Low,Medium,Online Only,Offline
29,Male,Medium,Suburban,4,987,Fashion,4,Online,TRUE,Cash,TRUE,Evening,Cyber Monday,5,7,FALSE,FALSE,Low,Low,Offline Only,Online
22,Male,Medium,Suburban,8,361,Beauty Products,4,Offline,FALSE,Debit Card,TRUE,Evening,Cyber Monday,5,6,FALSE,TRUE,Medium,Medium,Offline Only,Online
38,Male,Low,Suburban,11,433,Fashion,2,Offline,TRUE,Digital Wallet,FALSE,Morning,New Year Sale,4,8,FALSE,FALSE,Low,Low,Offline Only,Offline
30,Female,Low,Rural,15,574,Groceries,7,Offline,TRUE,Debit Card,FALSE,Evening,Black Friday,3,6,TRUE,TRUE,Medium,High,Online Only,Offline
29,Male,Low,Suburban,6,416,Fashion,10,Online,TRUE,UPI,TRUE,Morning,Regular,1,4,FALSE,TRUE,Medium,Low,Offline Only,Offline
39,Male,Low,Urban,11,635,Fashion,2,Online,FALSE,Debit Card,FALSE,Evening,Cyber Monday,1,1,TRUE,TRUE,Low,High,Offline Only,Offline
19,Male,Low,Rural,18,463,Home Appliances,10,Offline,FALSE,Debit Card,TRUE,Afternoon,New Year Sale,7,3,FALSE,FALSE,Medium,Low,Offline Only,Online
52,Female,Low,Urban,14,964,Electronics,2,Offline,FALSE,Cash,TRUE,Morning,Regular,12,5,TRUE,TRUE,High,Medium,Offline Only,Offline
18,Male,High,Urban,7,527,Groceries,3,Online,TRUE,Digital Wallet,TRUE,Morning,Holiday Weekend,15,8,FALSE,FALSE,High,Medium,Online Only,Offline
51,Female,Low,Suburban,13,581,Groceries,1,Offline,TRUE,UPI,FALSE,Afternoon,Regular,3,5,TRUE,FALSE,Medium,Low,Offline Only,Online
26,Male,High,Urban,14,316,Fashion,9,Online,FALSE,Digital Wallet,TRUE,Morning,Summer Sale,4,5,TRUE,TRUE,High,Low,Online Only,Online
33,Male,Low,Urban,14,899,Fashion,3,Online,FALSE,Credit Card,FALSE,Morning,Summer Sale,2,7,TRUE,FALSE,Medium,Medium,Online Only,Online
42,Male,High,Rural,13,422,Home Appliances,5,Offline,TRUE,UPI,TRUE,Afternoon,Holiday Weekend,7,7,TRUE,FALSE,High,Medium,Offline Only,Online
48,Male,Medium,Urban,7,281,Fashion,2,Offline,FALSE,UPI,TRUE,Evening,Cyber Monday,15,2,FALSE,TRUE,Medium,Medium,Offline Only,Online
44,Female,High,Rural,16,464,Beauty Products,3,Online,FALSE,Cash,FALSE,Morning,Holiday Weekend,8,5,FALSE,TRUE,Low,High,Online Only,Offline
52,Male,Low,Urban,8,307,Furniture,10,Offline,FALSE,Digital Wallet,FALSE,Evening,Cyber Monday,1,1,FALSE,TRUE,High,Medium,Offline Only,Offline
52,Female,High,Rural,12,798,Home Appliances,4,Online,TRUE,Credit Card,FALSE,Morning,Cyber Monday,12,2,FALSE,FALSE,High,High,Offline Only,Online
49,Male,Low,Urban,19,700,Fashion,9,Offline,TRUE,Digital Wallet,FALSE,Morning,Regular,10,8,TRUE,TRUE,Medium,Low,Online Only,Offline
42,Female,Medium,Rural,10,142,Home Appliances,10,Offline,FALSE,Debit Card,TRUE,Morning,New Year Sale,8,7,FALSE,TRUE,High,Medium,Online Only,Offline
43,Female,Medium,Suburban,5,429,Electronics,10,Offline,TRUE,Digital Wallet,FALSE,Afternoon,New Year Sale,9,5,TRUE,FALSE,Low,Low,Offline Only,Online
44,Male,High,Urban,11,871,Home Appliances,7,Offline,FALSE,Cash,FALSE,Afternoon,Regular,4,8,TRUE,FALSE,Medium,Low,Online Only,Offline
42,Female,Medium,Urban,20,609,Furniture,6,Offline,TRUE,UPI,TRUE,Afternoon,Summer Sale,1,2,FALSE,FALSE,Low,Low,Online Only,Online
48,Male,High,Suburban,4,519,Furniture,1,Online,TRUE,Debit Card,TRUE,Afternoon,Black Friday,8,2,TRUE,FALSE,High,Low,Online Only,Online
35,Male,High,Rural,3,870,Groceries,10,Online,FALSE,Debit Card,FALSE,Evening,Black Friday,11,1,FALSE,FALSE,Medium,High,Online Only,Offline
21,Male,Low,Urban,19,573,Fashion,10,Online,FALSE,Credit Card,FALSE,Afternoon,Summer Sale,7,7,FALSE,TRUE,High,Medium,Online Only,Offline
23,Male,High,Rural,14,544,Home Appliances,7,Offline,FALSE,UPI,TRUE,Evening,New Year Sale,5,3,TRUE,TRUE,Low,High,Online Only,Offline
51,Female,Medium,Suburban,3,935,Furniture,10,Online,FALSE,Digital Wallet,FALSE,Evening,Black Friday,6,8,FALSE,FALSE,High,Low,Offline Only,Offline
42,Female,Medium,Urban,20,528,Beauty Products,5,Online,TRUE,Digital Wallet,FALSE,Afternoon,Cyber Monday,13,4,FALSE,TRUE,High,Low,Offline Only,Offline
36,Female,Low,Suburban,20,1000,Home Appliances,5,Offline,TRUE,Cash,FALSE,Morning,Summer Sale,14,6,TRUE,TRUE,Low,Low,Offline Only,Online
35,Male,Medium,Urban,14,185,Fashion,1,Offline,FALSE,Cash,TRUE,Afternoon,Holiday Weekend,15,6,TRUE,FALSE,Low,Medium,Offline Only,Offline
21,Male,Low,Urban,9,517,Fashion,1,Online,TRUE,Debit Card,TRUE,Afternoon,Summer Sale,7,2,TRUE,TRUE,High,Low,Online Only,Offline
31,Female,Low,Suburban,12,877,Home Appliances,6,Offline,TRUE,Credit Card,TRUE,Morning,Cyber Monday,9,8,FALSE,FALSE,Medium,High,Offline Only,Online
29,Female,High,Urban,20,354,Fashion,10,Offline,TRUE,Digital Wallet,TRUE,Evening,Summer Sale,3,8,FALSE,TRUE,High,Medium,Online Only,Offline
42,Male,Low,Suburban,8,598,Beauty Products,10,Offline,TRUE,Digital Wallet,TRUE,Morning,Summer Sale,11,6,FALSE,TRUE,Medium,High,Online Only,Offline
28,Female,Low,Urban,10,522,Home Appliances,8,Online,TRUE,Digital Wallet,FALSE,Afternoon,Summer Sale,13,1,TRUE,TRUE,High,Low,Online Only,Online
47,Male,Low,Suburban,5,295,Groceries,5,Online,TRUE,Cash,FALSE,Evening,Cyber Monday,2,8,FALSE,FALSE,Medium,Medium,Offline Only,Offline
